Day;Month;Year;Plot;Subplot;Group;Order;Family;Genus;Species;raw_species_id;number_animal;Plant;Plant_Simple;Jar;Time;comments;;
23;4;2019;6;B1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;B5;Grasshoppers;Orthoptera;Tettigoniidae;Conocephalus;Conocephalus_dorsalis;Conocephalus_dorsalis;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;C4;Grasshoppers;Orthoptera;Tettigoniidae;Conocephalus;Conocephalus_dorsalis;Conocephalus_dorsalis;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;C5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;D1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;D2;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;D4;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;D5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;D6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;12:30 very windy;;
23;4;2019;6;E1;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;E5;Grasshoppers;Orthoptera;Tettigoniidae;Conocephalus;Conocephalus_dorsalis;Conocephalus_dorsalis;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;E6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;2;HOMA;HOMA;;12:30;;;
23;4;2019;6;F1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
23;4;2019;6;F4;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;12:30;;;
23;4;2019;7;B2;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;SPRU;SPRU ;;12:50;;;
23;4;2019;7;C1;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;POMA;POMA;;12:50;;;
23;4;2019;7;D1;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;LEMA;LEMA;;12:50;;;
23;4;2019;7;D4;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;2;SPRU;SPRU ;;12:50;;;
23;4;2019;7;D5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;POMA;POMA;;12:50;12:50;;
23;4;2019;7;E1;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;2;SPRU;SPRU ;;12:50;;;
23;4;2019;7;E2;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESU;MESU;;12:50;;;
23;4;2019;7;E3;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESU;MESU;;12:50;;;
23;4;2019;7;F1;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESU;MESU;;12:50;;;
23;4;2019;7;F3;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;LEMA;LEMA;;12:50;;;
23;4;2019;7;F4;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;MESU;MESU;;12:50;;;
23;4;2019;7;F5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;CHFU;CHFU;;12:50;;;
23;4;2019;7;F5;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;2;CHMI;CHMI;;12:50;;;
23;4;2019;7;F5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;12:50;;;
23;4;2019;7;F5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;CHMI;CHMI;;12:50;;;
23;4;2019;8;B5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;13:08;;;
23;4;2019;8;B6;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;BEMA;BEMA;;13:08;13:08;;
23;4;2019;8;C4;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;CETE;CETE;;13:08;;;
23;4;2019;8;C5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;2;CETE;CETE;;13:08;;;
23;4;2019;8;C6;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;4;PLCO;PLCO;;13:08;;;
23;4;2019;8;D1;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;BEMA;BEMA;;13:08;;;
23;4;2019;8;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;13:08;;;
23;4;2019;8;E3;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;PUPA;PUPA;;13:08;;;
23;4;2019;8;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;CETE;CETE;;13:08;;;
23;4;2019;8;E6;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;4;PLCO;PLCO;;13:08;;;
23;4;2019;8;F1;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;SASO;SASO;;13:08;;;
23;4;2019;8;F4;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;CHFU;CHFU;;13:08;;;
23;4;2019;8;F5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;Salicornia;Salicornia;;13:08;;;
23;4;2019;8;F6;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;CETE;CETE;;13:08;;;
23;4;2019;9;B6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;13:20;13:20;;
23;4;2019;9;C2;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;HOMA;HOMA;;13:20;;;
23;4;2019;9;C3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;POMA;POMA;;13:20;;;
30;4;2019;1;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:35;;;
30;4;2019;1;A3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:35;;;
30;4;2019;1;A3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;9;HOMA;HOMA;;11:35;;;
30;4;2019;1;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:35;;;
30;4;2019;1;A4;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;17;HOMA;HOMA;;11:35;11h:35 sunny; dry;
30;4;2019;1;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:35;;;
30;4;2019;1;B2;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;23;HOMA;HOMA;;11:35;;;
30;4;2019;1;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;11:35;;;
30;4;2019;1;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:35;;;
30;4;2019;1;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:35;;;
30;4;2019;1;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;30;HOMA;HOMA;;11:35;;;
30;4;2019;1;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;C2;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;PAIN;PAIN;;11:35;;;
30;4;2019;1;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;23;HOMA;HOMA;;11:35;;;
30;4;2019;1;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:35;;;
30;4;2019;1;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:35;;;
30;4;2019;1;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;PAIN;PAIN;;11:35;;;
30;4;2019;1;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;12;HOMA;HOMA;;11:35;;;
30;4;2019;1;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:35;;;
30;4;2019;1;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;D2;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;11:35;;;
30;4;2019;1;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:35;;;
30;4;2019;1;D4;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;11:35;;;
30;4;2019;1;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;17;HOMA;HOMA;;11:35;;;
30;4;2019;1;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:35;;;
30;4;2019;1;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:35;;;
30;4;2019;1;E1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;9;HOMA;HOMA;;11:35;;;
30;4;2019;1;E5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;11:35;;;
30;4;2019;1;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;15;HOMA;HOMA;;11:35;;;
30;4;2019;1;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;9;PAIN;PAIN;;11:35;;;
30;4;2019;1;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:35;;;
30;4;2019;1;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;8;HOMA;HOMA;;11:35;;;
30;4;2019;1;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;11:35;;;
30;4;2019;1;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;PAIN;PAIN;;11:35;;;
30;4;2019;1;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:35;;;
30;4;2019;1;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:35;;;
30;4;2019;1;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:35;;;
30;4;2019;1;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;9;PAIN;PAIN;;11:35;;;
30;4;2019;1;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;23;HOMA;HOMA;;11:35;;;
30;4;2019;2;A1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;15;HOMA;HOMA;;12:05;;;
30;4;2019;2;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;A3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;A3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;12:05;;;
30;4;2019;2;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;A5;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;PAIN;PAIN;;12:05;;;
30;4;2019;2;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;PAIN;PAIN;;12:05;;;
30;4;2019;2;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:05;;;
30;4;2019;2;B1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:05;;;
30;4;2019;2;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;12:05;;;
30;4;2019;2;B5;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:05;;;
30;4;2019;2;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;PAIN;PAIN;;12:05;;;
30;4;2019;2;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:05;;;
30;4;2019;2;C2;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;12:05;;;
30;4;2019;2;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:05;;;
30;4;2019;2;C6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:05;;;
30;4;2019;2;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;PAIN;PAIN;;12:05;;;
30;4;2019;2;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:05;;;
30;4;2019;2;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;16;HOMA;HOMA;;12:05;;;
30;4;2019;2;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:05;;;
30;4;2019;2;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;10;HOMA;HOMA;;12:05;;;
30;4;2019;2;E1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;E5;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;15;PAIN;PAIN;;12:05;;;
30;4;2019;2;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;F2;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:05;;;
30;4;2019;2;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;F5;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;12:05;;;
30;4;2019;2;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:05;;;
30;4;2019;2;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:05;;;
30;4;2019;3;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;8;PAIN;PAIN;;12:35;;;
30;4;2019;3;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;13;HOMA;HOMA;;12:35;;;
30;4;2019;3;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:35;;;
30;4;2019;3;A3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:35;;;
30;4;2019;3;A3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:35;;;
30;4;2019;3;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:35;;;
30;4;2019;3;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;20;HOMA;HOMA;;12:35;;;
30;4;2019;3;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:35;;;
30;4;2019;3;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:35;;;
30;4;2019;3;B2;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;PAIN;PAIN;;12:35;;;
30;4;2019;3;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:35;;;
30;4;2019;3;B2;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:35;;;
30;4;2019;3;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:35;;;
30;4;2019;3;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;12;HOMA;HOMA;;12:35;;;
30;4;2019;3;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:35;;;
30;4;2019;3;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:35;;;
30;4;2019;3;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;C2;Snails;Gastropoda;Helicidae;Theba;Theba_pisana;Theba_pisana;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:35;;;
30;4;2019;3;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:35;;;
30;4;2019;3;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:35;;;
30;4;2019;3;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;8;HOMA;HOMA;;12:35;;;
