Day,Month,Year,Plot,Subplot,Type,Group,Order,Family,Genus,Species,raw_species_id,Aspect,Stage,number_animal,Plant,Jar,Time,Observers,Weather,comments
30,4,2020,8,C2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,SPRU,,15:57:00,M,Cloudy,
30,4,2020,8,C4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,MESU,,15:57:00,M,Cloudy,
30,4,2020,8,C4,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,C5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,BEMA,,15:57:00,M,Cloudy,
30,4,2020,8,C6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,HOMA,,15:57:00,M,Cloudy,
30,4,2020,8,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,D6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,D6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,D4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,D4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,D3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,D2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,D1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,D1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,D1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,20,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,E1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,MESU,,15:57:00,M,Cloudy,
30,4,2020,8,E1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,HOMA,,15:57:00,M,Cloudy,
30,4,2020,8,E3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,HOMA,,15:57:00,M,Cloudy,
30,4,2020,8,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,E5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,POMO,,15:57:00,M,Cloudy,
30,4,2020,8,E6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,E6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,E6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,POMO,,15:57:00,M,Cloudy,
30,4,2020,8,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,30,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F5,H,Beetle,Coleoptera,Chrysomelidae,Cryptocephalus,NA,Cryptocephalus_sp,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,F5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,New_grass,,15:57:00,M,Cloudy,
30,4,2020,8,F5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,HOMA,,15:57:00,M,Cloudy,
30,4,2020,8,F4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,F4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F3,H,Beetle,Coleoptera,Oedemeridae,NA,NA,Oedemeridae,NA,NA,1,LEMA,,15:57:00,M,Cloudy,
30,4,2020,8,F3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,SPRU,,15:57:00,M,Cloudy,
30,4,2020,8,F2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,15:57:00,M,Cloudy,
30,4,2020,8,F1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,HOMA,,15:57:00,M,Cloudy,
30,4,2020,8,F1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,BEMA,,15:57:00,M,Cloudy,
30,4,2020,8,B4,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,Spider_photo8,15:57:00,M,Cloudy,Spider_photo8
13,5,2020,1,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,A6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,SOAS,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:39:00,L,Cloudy/ windy/cold,
13,5,2020,1,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,13,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,A6,P,Spider,Araneae,Araneidae,Argiope,Argiope_trifasciata,Argiope_trifasciata,NA,Adult,1,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,2,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,05:20:00,L,Cloudy/ windy/cold,
13,5,2020,3,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,HOMA,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,HOMA,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A3,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,9,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,SOAS,,04:48:00,L,Cloudy/ windy/cold,redish_color
13,5,2020,3,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C3,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,2,LEMA,,04:48:00,L,Cloudy/ windy/cold,redish_color
13,5,2020,3,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,15,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C2,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C1,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,13,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E5,H,Snail,Gastropoda,Pulmonata,Helicidae,Otala,Otala_lactea,NA,NA,1,SOAS,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,3,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,14,Stick,,04:48:00,L,Cloudy/ windy/cold,
13,5,2020,4,A2,NA,NA,NA,NA,NA,NA,black_eggs,NA,NA,1,Stick,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,A2,P,Spider,Araneae,Araneidae,NA,NA,NA,NA,NA,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,A3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Nymph,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,C6,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,C6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,C3,H,Grasshoppers,Orthoptera,Tettigoniidae,Conocephalus,Conocephalus_dorsalis,Conocephalus_dorsalis,NA,NA,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,E1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,4,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Salicornia,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,E5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,E5,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,2,LEMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,E6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,LEMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,A5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,C5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,C3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,5,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,04:25:00,L,Cloudy/ windy/cold,
13,5,2020,6,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,,L,Cloudy/ windy/cold,
13,5,2020,6,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,,L,Cloudy/ windy/cold,
13,5,2020,6,A3,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,,L,Cloudy/ windy/cold,
13,5,2020,6,A4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,2,HOMA,,,L,Cloudy/ windy/cold,
13,5,2020,6,C2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,HOMA,,,L,Cloudy/ windy/cold,
13,5,2020,6,C2,P,Spider,Araneae,Araneidae,Argiope,Argiope_trifasciata,Argiope_trifasciata,NA,NA,1,Stick,,,L,Cloudy/ windy/cold,
13,5,2020,6,E1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,2,HOMA,,,L,Cloudy/ windy/cold,
13,5,2020,7,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,15,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,14,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,26,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,14,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,PAIN,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,C1,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E1,P,Mantis,Dictyoptera,Mantidae,NA,NA,Mantis_ootheca,NA,NA,1,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,25,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,9,Stick,,01:45:00,L,Cloudy/ windy/cold,
13,5,2020,7,E4,P,Spider,Araneae,Philodromidae,Thanatus,Thanatus_vulgaris,Thanatus_vulgaris,NA,NA,1,Ground,2-13-5,01:45:00,L,Cloudy/ windy/cold,
